ID,Completed,experiment_information_key.keys,experiment_information_key.rt,comprehension_key.keys,comprehension_key.corr,comprehension_key.rt,comprehension_continue_key.keys,comprehension_questions_1.thisRepN,comprehension_questions_1.thisTrialN,comprehension_questions_1.thisN,comprehension_questions_1.thisIndex,comprehension_questions_1.ran,Question,Answer,CorrectResponse,CorrectAnswer,IncorrectAnswer,InfoRepeated,Azonosító kód*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,OS,frameRate,lab_key.keys,lab_key.rt,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key_2.keys,general_instructions_key_2.rt,general_instructions_key_3.keys,general_instructions_key_3.rt,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key_2.keys,enc_instructions_2_key_2.rt,enc_instructions_3_key.keys,enc_instructions_3_key.rt,comprehension_questions_2.thisRepN,comprehension_questions_2.thisTrialN,comprehension_questions_2.thisN,comprehension_questions_2.thisIndex,comprehension_questions_2.ran,enc_fx_key.keys,enc_trial_key.keys,enc_trial_key.rt,enc_practice_block.thisRepN,enc_practice_block.thisTrialN,enc_practice_block.thisN,enc_practice_block.thisIndex,enc_practice_block.ran,TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_practice_trials.ran,end_practice_key.keys,end_practice_key.rt,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_4_key.keys,rec_instructions_4_key.rt,demo_key.keys,demo_key.rt,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,demo_trials.ran,Task,DemoImage,DemoX,DemoY,InPractice,DemoText,demo_end_key.keys,demo_end_key.rt,comprehension_continue_key.rt,comprehension_questions_3.thisRepN,comprehension_questions_3.thisTrialN,comprehension_questions_3.thisN,comprehension_questions_3.thisIndex,comprehension_questions_3.ran,rec_fx_key.keys,rec_trial_key.keys,rec_trial_key.rt,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_practice_trials.ran,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_blocks.ran,enc_full_practice.thisRepN,enc_full_practice.thisTrialN,enc_full_practice.thisN,enc_full_practice.thisIndex,enc_full_practice.ran,rec_full_practice.thisRepN,rec_full_practice.thisTrialN,rec_full_practice.thisN,rec_full_practice.thisIndex,rec_full_practice.ran,full_practce.thisRepN,full_practce.thisTrialN,full_practce.thisN,full_practce.thisIndex,full_practce.ran,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,rec_trials.ran,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,comprehension_question_4.thisRepN,comprehension_question_4.thisTrialN,comprehension_question_4.thisN,comprehension_question_4.thisIndex,comprehension_question_4.ran,enc_run_end_key.keys,enc_run_end_key.rt,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,run.ran,enc_fx_key.rt,inter_task_break_key.keys,inter_task_break_key.rt,session.thisRepN,session.thisTrialN,session.thisN,session.thisIndex,session.ran,rec_fx_key.rt,comprehension_end.thisRepN,comprehension_end.thisTrialN,comprehension_end.thisN,comprehension_end.thisIndex,comprehension_end.ran,CompletionCode,end_experiment_key.keys,end_experiment_key.rt
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1000,,1,OBJ,LURE,,,stimuli/fractals/62c.jpg,-0.078125,0.138888889,stimuli/fractals/62b.jpg,stimuli/fractals/62a.jpg,stimuli/fractals/62c.jpg,-0.078125,0.138888889,-0.078125,-0.138888889,-0.078125,0.416666667,0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.72684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,9,OLP,stimuli/fractals/62b.jpg,-0.078125,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,500,,1,OBJ,TARGET,,,stimuli/fractals/69a.jpg,0.234375,0.138888889,stimuli/fractals/69a.jpg,stimuli/fractals/69b.jpg,stimuli/fractals/69c.jpg,0.234375,0.138888889,0.390625,0.138888889,0.078125,0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.20883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,11,OLP,stimuli/fractals/69a.jpg,0.234375,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,3000,,1,OBJ,LURE,,,stimuli/fractals/1c.jpg,0.078125,0.416666667,stimuli/fractals/1b.jpg,stimuli/fractals/1a.jpg,stimuli/fractals/1c.jpg,0.078125,0.416666667,0.078125,0.138888889,-0.078125,0.416666667,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.24792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,28,ERP,stimuli/fractals/1b.jpg,0.078125,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2000,,1,OBJ,LURE,,,stimuli/fractals/140b.jpg,-0.390625,-0.416666667,stimuli/fractals/140a.jpg,stimuli/fractals/140c.jpg,stimuli/fractals/140b.jpg,-0.390625,-0.416666667,-0.390625,-0.138888889,-0.234375,-0.416666667,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.627905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,15,OLP,stimuli/fractals/140a.jpg,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1000,,1,OBJ,FOIL,,,stimuli/fractals/10c.jpg,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.91445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3000,,1,OBJ,TARGET,,,stimuli/fractals/66c.jpg,0.234375,0.416666667,stimuli/fractals/66c.jpg,stimuli/fractals/66b.jpg,stimuli/fractals/66a.jpg,0.234375,0.416666667,0.390625,0.416666667,0.234375,0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.29581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,20,OLP,stimuli/fractals/66c.jpg,0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1000,,1,OBJ,LURE,,,stimuli/fractals/91b.jpg,-0.234375,0.416666667,stimuli/fractals/91c.jpg,stimuli/fractals/91a.jpg,stimuli/fractals/91b.jpg,-0.234375,0.416666667,-0.234375,0.138888889,-0.390625,0.416666667,0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.27312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,31,ERP,stimuli/fractals/91c.jpg,-0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1000,,1,OBJ,FOIL,,,stimuli/fractals/115b.jpg,0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1.19561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,0,FOIL,nan,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1000,,1,OBJ,TARGET,,,stimuli/fractals/138b.jpg,0.234375,0.416666667,stimuli/fractals/138b.jpg,stimuli/fractals/138a.jpg,stimuli/fractals/138c.jpg,0.234375,0.416666667,0.234375,0.138888889,0.390625,0.416666667,-0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1.44283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,42,ERP,stimuli/fractals/138b.jpg,0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d,0,5.94953,right,,,,,,"Mit gondol, ebben a körben milyen arányban tudott figyelni a képekre a Galériaberendezés feladatban? Kérjük, válaszoljon őszintén. Válasza a vizsgálat bejefezésével járó jutalom (kredit, ajándékutalvány) értékét nem befolyásolja.",D: 0-24%    F: 25-49%    J: 50-74%    K: 75-100%,k,Köszönjük!,"Kevesebb, mint 75%-ban tudott a képekre figyelni.","Kérjük, próbáljon meg a továbbiakban figyelni a képekre. ",PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,d,0,13.15026,right,,,,,,"Mit gondol, ebben a körben milyen arányban tudott figyelni a képekre a Képfelismerés feladatban? Kérjük, válaszoljon őszintén. Válasza a vizsgálat bejefezésével járó jutalom (kredit, ajándékutalvány) értékét nem befolyásolja.",D: 0-24%    F: 25-49%    J: 50-74%    K: 75-100%,k,Köszönjük!,"Kevesebb, mint 75%-ban tudott a képekre figyelni.","Kérjük, próbáljon meg a továbbiakban figyelni a képekre. ",PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6000,1,1,OBJ,OLP,1,5,stimuli/fractals/84c.jpg,0.390625,0.138888889,stimuli/fractals/84c.jpg,stimuli/fractals/84b.jpg,stimuli/fractals/84a.jpg,0.390625,0.138888889,0.390625,-0.138888889,0.390625,0.416666667,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,10.52267,0,0,0,0,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,2.54182,,,,,,51,3000,1,2,LOC,LLP,1,4,stimuli/fractals/81c.jpg,0.390625,-0.138888889,stimuli/fractals/81c.jpg,stimuli/fractals/81a.jpg,stimuli/fractals/81b.jpg,0.390625,-0.138888889,0.390625,0.138888889,0.390625,-0.416666667,-0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.681575,,,,,,52,3000,1,2,LOC,LLP,1,1,stimuli/fractals/151a.jpg,0.390625,-0.138888889,stimuli/fractals/151a.jpg,stimuli/fractals/151c.jpg,stimuli/fractals/151b.jpg,0.390625,-0.138888889,0.390625,0.138888889,0.390625,-0.416666667,-0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,500,1,2,LOC,LLP,1,6,stimuli/fractals/39b.jpg,0.078125,0.138888889,stimuli/fractals/39b.jpg,stimuli/fractals/39a.jpg,stimuli/fractals/39c.jpg,0.078125,0.138888889,0.078125,0.416666667,-0.078125,0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.23883,,,,,,54,1000,1,2,LOC,LLP,2,0,stimuli/fractals/151a.jpg,0.390625,0.138888889,stimuli/fractals/151a.jpg,stimuli/fractals/151c.jpg,stimuli/fractals/151b.jpg,0.390625,-0.138888889,0.390625,0.138888889,0.390625,-0.416666667,-0.234375,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,1000,1,2,LOC,ERP,1,2,stimuli/fractals/102b.jpg,-0.078125,-0.138888889,stimuli/fractals/102b.jpg,stimuli/fractals/102c.jpg,stimuli/fractals/102a.jpg,-0.078125,-0.138888889,-0.078125,0.138888889,-0.234375,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,j,f,1.51048,,,,,,56,1000,1,2,LOC,LLP,2,0,stimuli/fractals/81c.jpg,0.390625,0.138888889,stimuli/fractals/81c.jpg,stimuli/fractals/81a.jpg,stimuli/fractals/81b.jpg,0.390625,-0.138888889,0.390625,0.138888889,0.390625,-0.416666667,-0.390625,-0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,0.04569,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,0.646405,,,,,,57,500,1,2,LOC,LLP,1,6,stimuli/fractals/7c.jpg,0.234375,0.138888889,stimuli/fractals/7c.jpg,stimuli/fractals/7b.jpg,stimuli/fractals/7a.jpg,0.234375,0.138888889,0.234375,-0.138888889,0.078125,0.138888889,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.40954,,,,,,58,2000,1,2,LOC,ERP,2,0,stimuli/fractals/102b.jpg,-0.078125,-0.138888889,stimuli/fractals/102b.jpg,stimuli/fractals/102c.jpg,stimuli/fractals/102a.jpg,-0.078125,-0.138888889,-0.078125,0.138888889,-0.234375,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.491865,,,,,,59,500,1,2,LOC,LLP,1,5,stimuli/fractals/95b.jpg,0.390625,0.138888889,stimuli/fractals/95b.jpg,stimuli/fractals/95a.jpg,stimuli/fractals/95c.jpg,0.390625,0.138888889,0.234375,0.138888889,0.390625,0.416666667,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.652585,,,,,,60,6000,1,2,LOC,LLP,2,0,stimuli/fractals/39b.jpg,0.078125,0.416666667,stimuli/fractals/39b.jpg,stimuli/fractals/39a.jpg,stimuli/fractals/39c.jpg,0.078125,0.138888889,0.078125,0.416666667,-0.078125,0.138888889,-0.390625,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.36295,,,,,,61,8000,1,2,LOC,LLP,1,1,stimuli/fractals/106a.jpg,0.078125,-0.138888889,stimuli/fractals/106a.jpg,stimuli/fractals/106c.jpg,stimuli/fractals/106b.jpg,0.078125,-0.138888889,-0.078125,-0.138888889,0.234375,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.83484,,,,,,62,7000,1,2,LOC,ERP,1,3,stimuli/fractals/72a.jpg,-0.234375,-0.416666667,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,stimuli/fractals/72b.jpg,-0.234375,-0.416666667,-0.390625,-0.416666667,-0.234375,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,2.033715,,,,,,63,1000,1,2,LOC,LLP,2,0,stimuli/fractals/106a.jpg,-0.078125,-0.138888889,stimuli/fractals/106a.jpg,stimuli/fractals/106c.jpg,stimuli/fractals/106b.jpg,0.078125,-0.138888889,-0.078125,-0.138888889,0.234375,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.308185,,,,,,64,4000,1,2,LOC,LLP,2,0,stimuli/fractals/7c.jpg,0.234375,-0.138888889,stimuli/fractals/7c.jpg,stimuli/fractals/7b.jpg,stimuli/fractals/7a.jpg,0.234375,0.138888889,0.234375,-0.138888889,0.078125,0.138888889,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.29008,,,,,,65,2000,1,2,LOC,LLP,2,0,stimuli/fractals/95b.jpg,0.234375,0.138888889,stimuli/fractals/95b.jpg,stimuli/fractals/95a.jpg,stimuli/fractals/95c.jpg,0.390625,0.138888889,0.234375,0.138888889,0.390625,0.416666667,-0.234375,-0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.36819,,,,,,66,4000,1,2,LOC,ERP,2,0,stimuli/fractals/72a.jpg,-0.234375,-0.416666667,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,stimuli/fractals/72b.jpg,-0.234375,-0.416666667,-0.390625,-0.416666667,-0.234375,-0.138888889,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.32308,,,,,,67,1000,1,2,LOC,LLP,1,6,stimuli/fractals/34b.jpg,0.390625,-0.416666667,stimuli/fractals/34b.jpg,stimuli/fractals/34a.jpg,stimuli/fractals/34c.jpg,0.390625,-0.416666667,0.234375,-0.416666667,0.390625,-0.138888889,-0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,1.100575,,,,,,68,3000,1,2,LOC,BL,0,0,stimuli/fractals/97c.jpg,0.390625,-0.138888889,stimuli/fractals/97c.jpg,stimuli/fractals/97a.jpg,stimuli/fractals/97b.jpg,0.390625,-0.138888889,0.234375,-0.138888889,0.390625,0.138888889,-0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,j,2.367705,,,,,,69,1000,1,2,LOC,BL,0,0,stimuli/fractals/97c.jpg,0.390625,-0.138888889,stimuli/fractals/97c.jpg,stimuli/fractals/97a.jpg,stimuli/fractals/97b.jpg,0.390625,-0.138888889,0.234375,-0.138888889,0.390625,0.138888889,-0.390625,0.138888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,PcpHjN4F,igen,igen,2020-09-23_14h07.57.960,terkepesz_online,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,f,1.64524,,,,,,70,1000,1,2,LOC,ERP,1,4,stimuli/fractals/124b.jpg,-0.078125,-0.416666667,stimuli/fractals/124b.jpg,stimuli/fractals/124c.jpg,stimuli/fractals/124a.jpg,-0.078125,-0.416666667,-0.234375,-0.416666667,0.078125,-0.416666667,0.390625,0.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
